, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
5411,30.0,26.0,30.0,6.0,30.0,30.0,24.0,30.0,30.0,30.0,12.0,28.0,15.0,0.0,30.0,30.0,29.0
5412,30.0,26.0,29.0,6.0,30.0,30.0,25.0,30.0,30.0,30.0,11.0,28.0,15.0,0.0,30.0,30.0,29.0
5413,30.0,26.0,29.0,6.0,30.0,30.0,25.0,30.0,30.0,30.0,10.0,28.0,15.0,0.0,30.0,30.0,29.0
5414,30.0,26.0,29.0,6.0,30.0,30.0,25.0,30.0,30.0,30.0,9.0,28.0,15.0,0.0,30.0,30.0,28.0
5415,30.0,26.0,29.0,6.0,30.0,30.0,25.0,30.0,30.0,30.0,8.0,27.0,15.0,1.0,30.0,30.0,27.0
5416,30.0,26.0,29.0,6.0,30.0,30.0,25.0,30.0,30.0,30.0,8.0,26.0,15.0,2.0,30.0,30.0,26.0
5417,30.0,25.0,29.0,6.0,30.0,30.0,26.0,30.0,30.0,30.0,8.0,25.0,15.0,3.0,30.0,30.0,25.0
5418,30.0,24.0,29.0,6.0,30.0,30.0,27.0,30.0,30.0,30.0,8.0,24.0,15.0,4.0,30.0,30.0,25.0
5419,30.0,23.0,29.0,6.0,30.0,30.0,28.0,30.0,30.0,30.0,8.0,23.0,15.0,5.0,30.0,30.0,25.0
5420,30.0,22.0,29.0,6.0,30.0,30.0,29.0,30.0,30.0,30.0,8.0,22.0,15.0,6.0,30.0,30.0,25.0
5421,30.0,22.0,29.0,6.0,30.0,30.0,29.0,30.0,30.0,30.0,7.0,21.0,15.0,7.0,30.0,30.0,25.0
5422,30.0,22.0,28.0,6.0,30.0,30.0,28.0,30.0,30.0,30.0,6.0,20.0,15.0,8.0,30.0,30.0,25.0
5423,30.0,22.0,27.0,6.0,30.0,30.0,28.0,30.0,30.0,30.0,5.0,20.0,14.0,9.0,30.0,30.0,25.0
5424,30.0,22.0,27.0,6.0,30.0,30.0,28.0,30.0,30.0,30.0,4.0,19.0,13.0,9.0,30.0,30.0,25.0
5425,30.0,22.0,27.0,6.0,30.0,30.0,28.0,30.0,30.0,30.0,3.0,18.0,12.0,9.0,30.0,30.0,25.0
5426,30.0,23.0,27.0,6.0,30.0,30.0,28.0,30.0,30.0,30.0,2.0,17.0,11.0,9.0,30.0,30.0,25.0
5427,30.0,24.0,27.0,6.0,30.0,30.0,28.0,30.0,30.0,30.0,1.0,16.0,10.0,9.0,30.0,30.0,25.0
5428,30.0,25.0,27.0,6.0,30.0,30.0,28.0,30.0,30.0,30.0,0.0,15.0,9.0,9.0,30.0,30.0,25.0
5429,30.0,26.0,27.0,7.0,30.0,30.0,28.0,30.0,30.0,30.0,0.0,14.0,8.0,10.0,30.0,30.0,25.0
5430,30.0,26.0,27.0,8.0,30.0,30.0,28.0,30.0,30.0,30.0,0.0,13.0,7.0,11.0,30.0,30.0,26.0
5431,30.0,26.0,27.0,9.0,30.0,30.0,28.0,30.0,30.0,30.0,0.0,12.0,6.0,12.0,30.0,30.0,26.0
5432,30.0,26.0,27.0,10.0,30.0,30.0,28.0,30.0,30.0,30.0,0.0,11.0,5.0,12.0,30.0,30.0,26.0
5433,30.0,26.0,27.0,11.0,30.0,30.0,28.0,30.0,30.0,30.0,0.0,12.0,4.0,12.0,30.0,30.0,26.0
5434,30.0,26.0,26.0,12.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,12.0,3.0,12.0,30.0,30.0,26.0
5435,30.0,26.0,25.0,13.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,12.0,2.0,12.0,30.0,30.0,26.0
5436,30.0,26.0,24.0,14.0,30.0,30.0,26.0,30.0,30.0,30.0,0.0,12.0,1.0,12.0,30.0,30.0,26.0
5437,30.0,26.0,23.0,14.0,30.0,30.0,25.0,30.0,30.0,30.0,0.0,12.0,1.0,12.0,30.0,30.0,26.0
5438,30.0,26.0,23.0,14.0,30.0,30.0,24.0,30.0,30.0,30.0,0.0,12.0,2.0,12.0,30.0,30.0,26.0
5439,30.0,26.0,23.0,14.0,30.0,30.0,24.0,30.0,30.0,30.0,0.0,12.0,3.0,12.0,30.0,30.0,26.0
5440,30.0,26.0,23.0,15.0,30.0,30.0,24.0,30.0,30.0,30.0,0.0,12.0,3.0,12.0,30.0,30.0,25.0
5441,30.0,26.0,23.0,16.0,30.0,30.0,24.0,30.0,30.0,30.0,1.0,12.0,3.0,12.0,30.0,30.0,24.0
5442,30.0,26.0,24.0,17.0,30.0,30.0,23.0,30.0,30.0,30.0,2.0,12.0,3.0,12.0,30.0,30.0,23.0
5443,30.0,26.0,24.0,17.0,30.0,30.0,23.0,30.0,30.0,30.0,3.0,12.0,3.0,12.0,30.0,30.0,22.0
5444,30.0,26.0,24.0,17.0,30.0,30.0,23.0,30.0,30.0,30.0,4.0,12.0,3.0,12.0,30.0,30.0,22.0
5445,30.0,26.0,24.0,17.0,30.0,30.0,23.0,30.0,30.0,30.0,5.0,13.0,3.0,11.0,30.0,30.0,22.0
5446,30.0,26.0,24.0,17.0,30.0,30.0,23.0,30.0,30.0,30.0,6.0,14.0,3.0,10.0,30.0,30.0,22.0
5447,30.0,27.0,24.0,17.0,30.0,30.0,23.0,30.0,30.0,30.0,7.0,15.0,3.0,9.0,30.0,30.0,22.0
5448,30.0,28.0,24.0,18.0,30.0,30.0,22.0,30.0,30.0,30.0,8.0,16.0,3.0,8.0,30.0,30.0,21.0
5449,30.0,29.0,24.0,19.0,30.0,30.0,21.0,30.0,30.0,30.0,9.0,17.0,3.0,7.0,30.0,30.0,20.0
5450,30.0,30.0,24.0,20.0,30.0,30.0,20.0,30.0,30.0,30.0,10.0,18.0,3.0,6.0,30.0,30.0,19.0
5451,30.0,30.0,24.0,20.0,30.0,30.0,19.0,30.0,30.0,30.0,11.0,19.0,3.0,5.0,30.0,30.0,18.0
5452,30.0,29.0,25.0,20.0,30.0,30.0,19.0,30.0,30.0,30.0,12.0,20.0,3.0,4.0,30.0,30.0,17.0
5453,30.0,29.0,26.0,20.0,30.0,30.0,18.0,30.0,30.0,30.0,13.0,21.0,3.0,3.0,30.0,30.0,16.0
5454,30.0,29.0,26.0,21.0,30.0,30.0,17.0,30.0,30.0,30.0,14.0,22.0,3.0,3.0,30.0,30.0,15.0
5455,30.0,29.0,26.0,22.0,30.0,30.0,16.0,30.0,30.0,30.0,15.0,23.0,3.0,3.0,30.0,30.0,14.0
5456,30.0,29.0,26.0,23.0,30.0,30.0,15.0,30.0,30.0,30.0,16.0,24.0,3.0,3.0,30.0,30.0,13.0
5457,30.0,29.0,26.0,24.0,30.0,30.0,14.0,30.0,30.0,30.0,17.0,25.0,3.0,3.0,30.0,30.0,12.0
5458,30.0,28.0,26.0,25.0,30.0,30.0,13.0,30.0,30.0,30.0,18.0,26.0,3.0,3.0,30.0,30.0,11.0
5459,30.0,28.0,26.0,25.0,30.0,30.0,12.0,30.0,30.0,30.0,19.0,27.0,3.0,2.0,30.0,30.0,10.0
5460,30.0,28.0,26.0,25.0,30.0,30.0,11.0,30.0,30.0,30.0,20.0,28.0,3.0,1.0,30.0,29.0,9.0
5461,30.0,28.0,26.0,25.0,30.0,30.0,10.0,30.0,30.0,30.0,21.0,29.0,3.0,0.0,30.0,28.0,8.0
5462,30.0,28.0,26.0,25.0,30.0,30.0,9.0,30.0,30.0,30.0,22.0,30.0,3.0,0.0,30.0,27.0,7.0
5463,30.0,28.0,25.0,25.0,30.0,30.0,8.0,30.0,30.0,30.0,23.0,30.0,3.0,0.0,30.0,27.0,6.0
5464,30.0,28.0,25.0,25.0,30.0,30.0,8.0,30.0,30.0,30.0,24.0,30.0,3.0,0.0,30.0,27.0,5.0
5465,30.0,28.0,26.0,25.0,30.0,30.0,8.0,30.0,30.0,30.0,25.0,30.0,3.0,0.0,30.0,27.0,4.0
5466,30.0,28.0,27.0,25.0,30.0,30.0,8.0,30.0,30.0,30.0,26.0,30.0,3.0,0.0,30.0,27.0,3.0
5467,30.0,28.0,28.0,25.0,30.0,30.0,8.0,30.0,30.0,30.0,27.0,30.0,2.0,0.0,30.0,27.0,2.0
5468,30.0,28.0,28.0,25.0,30.0,30.0,8.0,30.0,30.0,30.0,28.0,30.0,1.0,0.0,30.0,27.0,1.0
5469,30.0,28.0,28.0,25.0,30.0,30.0,7.0,30.0,30.0,30.0,29.0,30.0,0.0,0.0,30.0,27.0,0.0
5470,30.0,28.0,28.0,25.0,30.0,30.0,6.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,30.0,27.0,0.0
5471,30.0,28.0,28.0,25.0,30.0,30.0,5.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,30.0,27.0,0.0
5472,30.0,28.0,28.0,25.0,30.0,30.0,5.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,30.0,27.0,0.0
5473,30.0,28.0,28.0,26.0,30.0,30.0,4.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,30.0,27.0,0.0
5474,30.0,28.0,28.0,27.0,30.0,30.0,3.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,30.0,27.0,0.0
5475,30.0,28.0,28.0,27.0,30.0,30.0,2.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,30.0,27.0,0.0
5476,30.0,28.0,28.0,27.0,30.0,30.0,1.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,30.0,27.0,0.0
5477,30.0,28.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,30.0,27.0,0.0
5478,30.0,28.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,29.0,0.0,0.0,30.0,27.0,0.0
5479,30.0,28.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,28.0,0.0,0.0,30.0,26.0,0.0
5480,30.0,28.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,27.0,0.0,0.0,30.0,26.0,0.0
5481,30.0,28.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,26.0,0.0
5482,30.0,29.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,26.0,0.0
5483,30.0,29.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,26.0,0.0
5484,30.0,29.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,26.0,0.0
5485,30.0,29.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,26.0,0.0
5486,30.0,29.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,26.0,0.0
5487,30.0,29.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,26.0,0.0
5488,30.0,30.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,26.0,0.0
5489,30.0,30.0,27.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,25.0,0.0
5490,30.0,30.0,26.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,26.0,0.0
5491,30.0,30.0,26.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,27.0,0.0
5492,30.0,30.0,26.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,28.0,0.0
5493,30.0,30.0,27.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,27.0,0.0
5494,30.0,30.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,26.0,0.0
5495,30.0,30.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,25.0,0.0
5496,30.0,30.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,25.0,0.0
5497,30.0,30.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,25.0,0.0
5498,30.0,30.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,25.0,0.0
5499,30.0,30.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,25.0,0.0
5500,30.0,30.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,25.0,0.0
5501,30.0,30.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,25.0,0.0
5502,30.0,30.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,25.0,0.0
5503,30.0,30.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,25.0,0.0
5504,30.0,30.0,28.0,28.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,25.0,0.0
5505,30.0,30.0,28.0,29.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,25.0,0.0
5506,30.0,30.0,28.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,25.0,0.0
5507,30.0,30.0,28.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,25.0,0.0
5508,30.0,30.0,28.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,27.0,0.0,0.0,30.0,25.0,0.0
5509,30.0,30.0,28.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,28.0,0.0,0.0,30.0,26.0,0.0
5510,30.0,30.0,28.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,29.0,0.0,0.0,30.0,26.0,0.0
5511,30.0,30.0,28.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,30.0,26.0,0.0
5512,30.0,30.0,28.0,30.0,30.0,30.0,1.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,30.0,26.0,0.0
5513,30.0,30.0,28.0,30.0,30.0,30.0,2.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,30.0,26.0,0.0
5514,30.0,30.0,28.0,30.0,30.0,30.0,3.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,30.0,26.0,0.0
5515,30.0,30.0,28.0,30.0,30.0,30.0,4.0,30.0,30.0,30.0,30.0,29.0,0.0,0.0,30.0,26.0,0.0
5516,30.0,30.0,28.0,30.0,30.0,30.0,5.0,30.0,30.0,30.0,30.0,28.0,0.0,0.0,30.0,26.0,0.0
5517,30.0,30.0,28.0,30.0,30.0,30.0,6.0,30.0,30.0,30.0,30.0,27.0,0.0,0.0,30.0,26.0,0.0
5518,30.0,30.0,28.0,30.0,30.0,30.0,7.0,30.0,30.0,30.0,30.0,26.0,0.0,0.0,30.0,26.0,0.0
5519,30.0,30.0,29.0,30.0,30.0,30.0,7.0,30.0,30.0,30.0,30.0,25.0,0.0,0.0,30.0,26.0,0.0
5520,30.0,29.0,30.0,30.0,30.0,30.0,8.0,30.0,30.0,30.0,30.0,24.0,0.0,0.0,30.0,25.0,0.0
5521,30.0,29.0,30.0,30.0,30.0,30.0,9.0,30.0,30.0,30.0,30.0,23.0,0.0,0.0,30.0,25.0,0.0
5522,30.0,29.0,30.0,30.0,30.0,30.0,10.0,30.0,30.0,30.0,30.0,22.0,0.0,0.0,30.0,25.0,1.0
5523,30.0,29.0,30.0,30.0,30.0,30.0,11.0,30.0,30.0,30.0,30.0,22.0,0.0,0.0,30.0,26.0,2.0
5524,30.0,29.0,30.0,30.0,30.0,30.0,12.0,30.0,30.0,30.0,30.0,22.0,0.0,0.0,30.0,27.0,3.0
5525,30.0,29.0,30.0,30.0,30.0,30.0,13.0,30.0,30.0,30.0,30.0,22.0,0.0,0.0,30.0,27.0,3.0
5526,30.0,29.0,30.0,30.0,30.0,30.0,14.0,30.0,30.0,30.0,30.0,22.0,0.0,0.0,30.0,26.0,3.0
5527,30.0,29.0,30.0,30.0,30.0,30.0,15.0,30.0,30.0,30.0,30.0,22.0,0.0,0.0,30.0,25.0,3.0
5528,30.0,28.0,30.0,30.0,30.0,30.0,16.0,30.0,30.0,30.0,30.0,22.0,0.0,0.0,30.0,24.0,3.0
5529,30.0,28.0,30.0,30.0,30.0,30.0,17.0,30.0,30.0,30.0,30.0,21.0,0.0,0.0,30.0,23.0,3.0
5530,30.0,28.0,30.0,30.0,30.0,30.0,18.0,30.0,30.0,30.0,30.0,20.0,0.0,0.0,30.0,22.0,3.0
5531,30.0,28.0,30.0,30.0,30.0,30.0,19.0,30.0,30.0,30.0,30.0,19.0,0.0,0.0,30.0,21.0,3.0
5532,30.0,28.0,30.0,30.0,30.0,30.0,20.0,30.0,30.0,30.0,30.0,18.0,0.0,0.0,30.0,20.0,3.0
5533,30.0,28.0,30.0,30.0,30.0,30.0,21.0,30.0,30.0,30.0,30.0,17.0,0.0,0.0,30.0,19.0,3.0
5534,30.0,28.0,30.0,30.0,30.0,30.0,22.0,30.0,30.0,30.0,30.0,16.0,0.0,0.0,30.0,18.0,3.0
5535,30.0,28.0,30.0,30.0,30.0,30.0,23.0,30.0,30.0,30.0,30.0,15.0,0.0,1.0,30.0,18.0,3.0
5536,30.0,28.0,30.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,30.0,14.0,0.0,2.0,30.0,18.0,4.0
5537,30.0,28.0,29.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,30.0,13.0,0.0,3.0,30.0,18.0,5.0
5538,30.0,28.0,28.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,30.0,12.0,1.0,3.0,30.0,18.0,6.0
5539,30.0,28.0,27.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,30.0,12.0,2.0,3.0,30.0,18.0,7.0
5540,30.0,28.0,26.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,30.0,12.0,3.0,4.0,30.0,18.0,8.0
5541,30.0,28.0,26.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,30.0,12.0,4.0,5.0,30.0,18.0,9.0
5542,30.0,28.0,26.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,30.0,11.0,5.0,6.0,30.0,18.0,10.0
5543,30.0,28.0,26.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,30.0,11.0,5.0,7.0,30.0,18.0,11.0
5544,30.0,28.0,26.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,30.0,11.0,5.0,8.0,30.0,18.0,11.0
5545,30.0,28.0,26.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,30.0,12.0,6.0,8.0,30.0,18.0,11.0
5546,30.0,28.0,26.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,30.0,13.0,7.0,8.0,30.0,18.0,11.0
5547,30.0,28.0,26.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,30.0,14.0,8.0,8.0,30.0,18.0,11.0
5548,30.0,28.0,26.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,30.0,15.0,8.0,8.0,30.0,18.0,12.0
5549,30.0,28.0,26.0,30.0,30.0,30.0,25.0,30.0,30.0,30.0,30.0,15.0,9.0,8.0,30.0,19.0,13.0
5550,30.0,29.0,25.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,30.0,15.0,10.0,9.0,30.0,20.0,14.0
5551,30.0,29.0,24.0,30.0,30.0,29.0,23.0,30.0,30.0,30.0,30.0,15.0,11.0,10.0,30.0,20.0,15.0
5552,30.0,29.0,24.0,30.0,30.0,28.0,22.0,30.0,30.0,30.0,30.0,15.0,11.0,11.0,30.0,20.0,14.0
5553,30.0,29.0,24.0,30.0,30.0,27.0,21.0,30.0,30.0,30.0,30.0,14.0,12.0,12.0,30.0,20.0,13.0
5554,30.0,29.0,24.0,30.0,30.0,26.0,20.0,30.0,30.0,30.0,30.0,13.0,13.0,13.0,30.0,20.0,12.0
5555,30.0,29.0,23.0,30.0,30.0,26.0,19.0,30.0,30.0,30.0,30.0,13.0,14.0,14.0,30.0,21.0,12.0
5556,30.0,29.0,22.0,30.0,30.0,26.0,18.0,30.0,30.0,30.0,30.0,13.0,15.0,15.0,30.0,22.0,12.0
5557,30.0,29.0,22.0,30.0,30.0,26.0,18.0,30.0,30.0,30.0,30.0,13.0,16.0,16.0,30.0,23.0,12.0
5558,30.0,30.0,22.0,30.0,30.0,26.0,18.0,30.0,30.0,30.0,30.0,13.0,17.0,17.0,30.0,24.0,12.0
5559,30.0,29.0,22.0,30.0,30.0,26.0,18.0,30.0,30.0,30.0,30.0,14.0,18.0,17.0,30.0,25.0,12.0
5560,30.0,28.0,22.0,30.0,30.0,26.0,18.0,30.0,30.0,30.0,30.0,15.0,19.0,17.0,30.0,26.0,12.0
5561,30.0,28.0,22.0,30.0,30.0,26.0,18.0,30.0,30.0,30.0,30.0,16.0,20.0,17.0,30.0,27.0,12.0
5562,30.0,28.0,22.0,30.0,30.0,26.0,18.0,30.0,30.0,30.0,30.0,17.0,21.0,17.0,30.0,28.0,12.0
5563,30.0,28.0,22.0,30.0,30.0,26.0,18.0,30.0,30.0,30.0,30.0,18.0,22.0,17.0,30.0,29.0,12.0
5564,30.0,27.0,22.0,30.0,30.0,26.0,18.0,30.0,30.0,30.0,30.0,19.0,23.0,17.0,30.0,30.0,12.0
5565,30.0,26.0,22.0,30.0,30.0,26.0,18.0,30.0,30.0,30.0,30.0,20.0,24.0,16.0,30.0,30.0,12.0
5566,30.0,25.0,22.0,30.0,30.0,26.0,18.0,30.0,30.0,30.0,30.0,21.0,25.0,15.0,30.0,30.0,11.0
5567,30.0,24.0,23.0,30.0,30.0,26.0,19.0,30.0,30.0,30.0,30.0,22.0,26.0,14.0,30.0,30.0,10.0
5568,30.0,24.0,24.0,30.0,30.0,26.0,20.0,30.0,30.0,30.0,30.0,23.0,26.0,14.0,30.0,30.0,9.0
5569,30.0,24.0,25.0,30.0,30.0,26.0,21.0,30.0,30.0,30.0,30.0,23.0,26.0,14.0,30.0,30.0,8.0
5570,30.0,24.0,26.0,30.0,30.0,26.0,22.0,30.0,30.0,30.0,30.0,23.0,26.0,13.0,30.0,30.0,7.0
5571,30.0,23.0,26.0,30.0,30.0,26.0,23.0,30.0,30.0,30.0,30.0,23.0,26.0,12.0,30.0,30.0,6.0
5572,30.0,22.0,26.0,30.0,30.0,26.0,23.0,30.0,30.0,30.0,30.0,24.0,25.0,11.0,30.0,30.0,5.0
5573,30.0,21.0,26.0,30.0,30.0,26.0,23.0,30.0,30.0,30.0,30.0,24.0,25.0,10.0,30.0,30.0,4.0
5574,30.0,20.0,26.0,30.0,30.0,26.0,22.0,30.0,30.0,30.0,30.0,24.0,25.0,9.0,30.0,30.0,4.0
5575,30.0,19.0,26.0,30.0,30.0,26.0,21.0,30.0,30.0,30.0,30.0,24.0,24.0,9.0,30.0,30.0,4.0
5576,30.0,19.0,26.0,30.0,30.0,26.0,20.0,30.0,30.0,30.0,30.0,24.0,24.0,9.0,30.0,30.0,4.0
5577,30.0,19.0,26.0,30.0,30.0,26.0,20.0,30.0,30.0,30.0,30.0,24.0,24.0,9.0,30.0,30.0,4.0
5578,30.0,19.0,26.0,30.0,30.0,26.0,20.0,30.0,30.0,30.0,30.0,24.0,25.0,9.0,30.0,30.0,3.0
5579,30.0,19.0,26.0,30.0,30.0,26.0,20.0,30.0,30.0,30.0,30.0,25.0,24.0,9.0,30.0,30.0,2.0
5580,30.0,19.0,27.0,30.0,30.0,26.0,21.0,30.0,30.0,30.0,30.0,25.0,23.0,8.0,30.0,30.0,1.0
5581,30.0,19.0,28.0,30.0,30.0,27.0,22.0,30.0,30.0,30.0,30.0,26.0,22.0,7.0,30.0,30.0,0.0
5582,30.0,19.0,28.0,30.0,30.0,28.0,23.0,30.0,30.0,30.0,30.0,27.0,22.0,6.0,30.0,30.0,0.0
5583,30.0,18.0,28.0,30.0,30.0,29.0,24.0,30.0,30.0,30.0,30.0,28.0,21.0,5.0,30.0,29.0,0.0
5584,30.0,17.0,28.0,30.0,30.0,30.0,25.0,30.0,30.0,30.0,30.0,29.0,20.0,4.0,30.0,28.0,0.0
5585,30.0,16.0,29.0,30.0,30.0,30.0,26.0,30.0,30.0,30.0,30.0,29.0,19.0,3.0,30.0,27.0,0.0
5586,30.0,15.0,30.0,30.0,30.0,30.0,27.0,30.0,30.0,30.0,30.0,29.0,18.0,2.0,30.0,26.0,0.0
5587,30.0,14.0,30.0,30.0,30.0,30.0,27.0,30.0,30.0,30.0,30.0,29.0,17.0,1.0,30.0,25.0,0.0
5588,30.0,14.0,30.0,30.0,30.0,30.0,27.0,30.0,30.0,30.0,30.0,29.0,16.0,0.0,30.0,24.0,0.0
5589,30.0,15.0,29.0,30.0,30.0,30.0,27.0,30.0,30.0,30.0,30.0,29.0,15.0,0.0,30.0,23.0,0.0
5590,30.0,16.0,29.0,30.0,30.0,30.0,27.0,30.0,30.0,30.0,30.0,29.0,14.0,0.0,30.0,22.0,0.0
5591,30.0,15.0,29.0,30.0,30.0,30.0,27.0,30.0,30.0,30.0,30.0,29.0,13.0,0.0,30.0,21.0,0.0
5592,30.0,14.0,29.0,30.0,30.0,30.0,27.0,30.0,30.0,30.0,30.0,29.0,12.0,0.0,30.0,20.0,0.0
5593,30.0,13.0,29.0,30.0,30.0,30.0,27.0,30.0,30.0,30.0,30.0,29.0,11.0,0.0,30.0,19.0,0.0
5594,30.0,14.0,29.0,30.0,30.0,30.0,27.0,30.0,30.0,30.0,30.0,29.0,10.0,0.0,30.0,18.0,0.0
5595,30.0,15.0,29.0,30.0,30.0,30.0,27.0,30.0,30.0,30.0,30.0,29.0,9.0,0.0,30.0,17.0,0.0
5596,30.0,16.0,29.0,30.0,30.0,30.0,27.0,30.0,30.0,30.0,30.0,29.0,8.0,0.0,30.0,16.0,0.0
5597,30.0,16.0,29.0,30.0,30.0,30.0,27.0,30.0,30.0,30.0,30.0,29.0,7.0,0.0,30.0,15.0,0.0
5598,30.0,16.0,29.0,30.0,30.0,30.0,26.0,30.0,30.0,30.0,30.0,29.0,6.0,0.0,30.0,15.0,0.0
5599,30.0,16.0,29.0,30.0,30.0,30.0,26.0,30.0,30.0,30.0,30.0,29.0,5.0,0.0,30.0,15.0,0.0
5600,30.0,16.0,29.0,30.0,30.0,30.0,26.0,30.0,30.0,30.0,30.0,29.0,4.0,0.0,30.0,15.0,0.0
5601,30.0,16.0,29.0,30.0,30.0,30.0,26.0,30.0,30.0,30.0,30.0,29.0,3.0,0.0,30.0,14.0,0.0
5602,30.0,16.0,29.0,30.0,30.0,30.0,26.0,30.0,30.0,30.0,30.0,29.0,3.0,0.0,30.0,14.0,0.0
5603,30.0,16.0,29.0,30.0,30.0,30.0,26.0,30.0,30.0,30.0,30.0,29.0,3.0,0.0,30.0,14.0,0.0
5604,30.0,17.0,29.0,30.0,30.0,30.0,27.0,30.0,30.0,30.0,30.0,29.0,3.0,0.0,30.0,14.0,0.0
5605,30.0,18.0,29.0,30.0,30.0,30.0,28.0,30.0,30.0,30.0,30.0,29.0,3.0,0.0,30.0,14.0,0.0
