, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz,mouth,y,y_pre_label
12255,0.171,0.166,-48.6,62.7,379.0,-0.053,-0.048,-0.254,11.1,0,0
12256,0.182,0.187,-48.7,63.6,379.8,-0.042,-0.045,-0.262,11.6,0,0
12257,0.177,0.181,-48.5,64.1,379.4,-0.032,-0.049,-0.269,13.4,0,0
12258,0.169,0.173,-48.3,64.5,378.8,-0.03,-0.049,-0.273,15.5,0,0
12259,0.186,0.166,-48.4,64.5,377.7,-0.032,-0.045,-0.276,17.4,0,0
12260,0.163,0.17,-49.4,64.1,377.9,-0.027,-0.039,-0.277,18.7,0,0
12261,0.164,0.173,-50.2,63.8,376.8,-0.026,-0.031,-0.273,16.0,0,0
12262,0.193,0.164,-50.9,63.9,375.4,-0.028,-0.026,-0.271,10.8,0,0
12263,0.192,0.174,-51.9,63.9,376.0,-0.017,-0.017,-0.27,4.4,0,0
12264,0.188,0.17,-52.2,63.9,375.8,-0.024,-0.016,-0.271,3.4,0,0
12265,0.19,0.169,-52.1,63.8,375.7,-0.02,-0.016,-0.271,3.7,0,0
12266,0.186,0.167,-51.6,64.0,376.5,-0.022,-0.019,-0.273,4.8,0,0
12267,0.187,0.169,-51.0,64.0,377.9,-0.014,-0.017,-0.266,10.2,0,0
12268,0.177,0.16,-50.0,62.9,376.8,-0.017,-0.025,-0.251,14.2,0,0
12269,0.166,0.151,-49.5,62.5,380.0,-0.023,-0.021,-0.238,14.9,0,0
12270,0.174,0.155,-48.7,61.6,381.8,-0.029,-0.025,-0.231,16.1,0,0
12271,0.163,0.149,-47.7,60.7,384.3,-0.038,-0.025,-0.22,16.2,0,1
12272,0.17,0.146,-46.9,59.7,385.1,-0.045,-0.035,-0.212,17.5,0,1
12273,0.183,0.144,-46.1,58.9,385.6,-0.057,-0.046,-0.203,18.6,0,1
12274,0.172,0.155,-45.8,58.4,388.4,-0.063,-0.043,-0.197,19.3,0,1
12275,0.17,0.175,-45.4,57.9,388.1,-0.078,-0.057,-0.192,18.9,0,1
12276,0.183,0.201,-45.1,58.0,389.2,-0.084,-0.063,-0.188,17.3,0,1
12277,0.177,0.201,-44.7,58.0,390.3,-0.097,-0.07,-0.183,16.1,1,1
12278,0.177,0.199,-44.4,57.8,392.1,-0.097,-0.073,-0.183,15.6,1,1
12279,0.179,0.201,-43.4,57.3,390.9,-0.1,-0.081,-0.18,16.2,1,1
12280,0.18,0.201,-42.7,57.6,392.9,-0.094,-0.083,-0.177,17.7,1,1
12281,0.183,0.217,-41.4,57.9,392.3,-0.088,-0.089,-0.173,20.1,1,1
12282,0.179,0.224,-40.0,58.4,394.2,-0.089,-0.097,-0.169,21.1,1,1
12283,0.2,0.236,-38.5,58.8,394.4,-0.084,-0.105,-0.163,21.1,1,1
12284,0.188,0.23,-37.0,59.4,395.2,-0.085,-0.107,-0.156,21.3,1,1
12285,0.176,0.22,-35.4,59.3,393.9,-0.083,-0.109,-0.146,21.7,1,1
12286,0.162,0.222,-34.3,59.4,396.6,-0.091,-0.112,-0.137,22.6,1,1
12287,0.186,0.201,-33.0,59.1,394.5,-0.094,-0.118,-0.125,23.2,1,1
12288,0.163,0.223,-32.2,59.3,396.5,-0.084,-0.12,-0.115,23.3,1,1
12289,0.165,0.22,-31.4,59.2,395.7,-0.087,-0.123,-0.108,23.4,1,1
12290,0.155,0.228,-30.6,59.2,394.6,-0.082,-0.125,-0.106,23.2,1,1
12291,0.171,0.241,-30.3,59.9,395.5,-0.073,-0.125,-0.104,23.6,1,1
12292,0.165,0.251,-30.1,60.1,395.1,-0.069,-0.123,-0.102,23.6,1,1
12293,0.148,0.235,-30.0,60.1,393.9,-0.064,-0.126,-0.1,24.1,1,1
12294,0.164,0.233,-29.9,60.0,392.9,-0.065,-0.126,-0.099,24.1,1,1
12295,0.156,0.233,-30.0,60.3,393.8,-0.064,-0.121,-0.097,23.4,1,1
12296,0.162,0.233,-30.2,60.6,395.1,-0.063,-0.12,-0.093,23.6,1,1
12297,0.182,0.24,-30.3,60.5,395.1,-0.063,-0.122,-0.09,24.1,1,1
12298,0.169,0.244,-30.5,60.5,395.9,-0.059,-0.126,-0.085,24.1,1,1
12299,0.174,0.239,-30.6,60.3,395.1,-0.06,-0.13,-0.082,24.4,1,1
12300,0.181,0.235,-30.6,60.2,395.0,-0.061,-0.13,-0.081,24.4,1,1
12301,0.176,0.236,-30.2,60.2,395.2,-0.06,-0.133,-0.083,24.8,1,1
12302,0.173,0.231,-29.0,60.1,394.2,-0.071,-0.136,-0.083,25.1,1,1
12303,0.184,0.226,-27.2,59.9,393.6,-0.078,-0.145,-0.079,25.9,1,1
12304,0.186,0.232,-25.1,59.8,392.1,-0.071,-0.159,-0.071,26.5,1,1
12305,0.18,0.218,-23.0,60.2,392.4,-0.08,-0.17,-0.064,27.1,1,1
12306,0.188,0.21,-21.1,60.3,391.2,-0.085,-0.178,-0.062,27.1,1,1
12307,0.177,0.192,-19.6,60.4,392.3,-0.101,-0.183,-0.065,26.7,1,1
12308,0.182,0.186,-18.4,60.1,391.7,-0.113,-0.186,-0.068,26.3,1,1
12309,0.189,0.181,-17.8,59.9,392.2,-0.123,-0.187,-0.073,26.4,1,1
12310,0.18,0.162,-17.1,59.4,391.4,-0.137,-0.184,-0.08,26.1,1,1
12311,0.181,0.153,-16.7,58.9,391.3,-0.149,-0.179,-0.082,26.4,1,1
12312,0.168,0.139,-16.3,58.6,390.8,-0.161,-0.175,-0.084,26.8,1,1
12313,0.192,0.123,-16.0,57.9,390.0,-0.158,-0.176,-0.085,26.9,1,1
12314,0.179,0.087,-15.7,56.6,389.3,-0.17,-0.177,-0.086,27.1,1,1
12315,0.18,0.079,-15.9,55.7,391.7,-0.187,-0.171,-0.086,27.8,1,1
12316,0.175,0.052,-16.1,54.6,391.7,-0.208,-0.165,-0.085,28.3,1,1
12317,0.168,0.033,-16.6,53.8,393.6,-0.222,-0.162,-0.086,28.4,1,1
12318,0.151,0.009,-17.1,53.2,394.3,-0.233,-0.152,-0.085,29.2,1,1
12319,0.137,0.001,-17.6,52.5,394.1,-0.247,-0.15,-0.084,28.8,1,1
12320,0.15,-0.009,-18.1,52.3,394.4,-0.254,-0.148,-0.078,29.1,1,1
12321,0.157,-0.023,-18.5,51.9,397.2,-0.27,-0.151,-0.07,29.5,1,1
12322,0.165,-0.064,-18.4,51.2,399.0,-0.302,-0.165,-0.061,28.9,1,1
12323,0.164,-0.082,-18.2,50.4,400.9,-0.325,-0.168,-0.052,28.8,1,1
12324,0.11,-0.073,-18.3,49.2,399.7,-0.328,-0.162,-0.046,29.4,1,1
12325,0.059,-0.112,-19.6,48.0,399.9,-0.351,-0.149,-0.041,29.2,1,1
12326,0.049,-0.127,-21.9,47.2,400.5,-0.357,-0.121,-0.034,28.7,1,1
12327,0.042,-0.09,-24.6,46.2,400.3,-0.345,-0.092,-0.028,29.1,1,1
12328,0.025,-0.098,-27.6,45.2,400.4,-0.335,-0.063,-0.026,29.4,1,1
12329,0.031,-0.11,-30.3,44.3,399.8,-0.332,-0.045,-0.029,29.2,1,1
12330,0.014,-0.094,-33.1,43.7,399.0,-0.322,-0.024,-0.033,29.4,1,1
12331,0.021,-0.079,-35.8,43.0,397.9,-0.319,-0.007,-0.04,29.6,1,1
12332,0.005,-0.072,-38.3,42.4,395.4,-0.313,0.005,-0.05,29.5,1,1
12333,0.004,-0.061,-40.8,41.5,393.8,-0.318,0.02,-0.056,29.7,1,1
12334,-0.009,-0.065,-42.5,39.5,392.2,-0.326,0.037,-0.065,30.0,1,1
12335,0.02,-0.108,-43.0,37.6,390.9,-0.334,0.041,-0.07,30.3,1,1
12336,0.01,-0.098,-42.4,36.7,390.5,-0.341,0.05,-0.072,30.7,1,1
12337,0.013,-0.076,-42.8,36.6,393.3,-0.325,0.044,-0.038,30.4,1,1
12338,0.023,-0.082,-40.4,36.8,391.8,-0.327,0.027,-0.05,30.8,1,1
12339,0.006,-0.075,-39.1,37.1,390.8,-0.324,0.034,-0.054,30.9,1,1
12340,0.001,-0.06,-38.1,37.7,390.3,-0.316,0.041,-0.056,31.3,1,1
12341,-0.006,-0.066,-37.4,38.6,389.0,-0.307,0.051,-0.058,30.8,1,1
12342,-0.02,-0.047,-37.1,39.2,388.3,-0.296,0.065,-0.061,31.3,1,1
12343,-0.065,-0.02,-38.6,39.5,389.8,-0.273,0.081,-0.03,31.3,1,1
12344,-0.066,-0.013,-39.1,39.9,391.1,-0.266,0.072,-0.012,31.4,1,1
12345,-0.053,0.004,-38.3,39.8,389.8,-0.261,0.052,-0.016,30.3,1,1
12346,-0.05,0.004,-37.6,39.4,387.5,-0.251,0.074,-0.039,30.4,1,1
12347,-0.069,-0.011,-39.2,39.7,392.1,-0.247,0.082,-0.018,29.3,1,1
12348,-0.091,0.004,-40.0,39.9,393.6,-0.241,0.076,-0.013,29.4,1,1
12349,-0.082,0.018,-40.7,40.1,394.6,-0.24,0.085,-0.012,29.2,1,1
12350,-0.089,-0.002,-41.2,39.9,394.7,-0.242,0.091,-0.014,29.1,1,1
12351,-0.089,0.015,-41.7,39.6,394.8,-0.242,0.095,-0.012,28.8,1,1
12352,-0.08,0.021,-42.0,39.4,394.7,-0.237,0.098,-0.012,28.8,1,1
12353,-0.08,0.014,-42.4,39.1,394.6,-0.239,0.097,-0.011,29.1,1,1
12354,-0.088,0.022,-42.7,38.7,393.4,-0.243,0.092,-0.011,29.4,1,1
12355,-0.092,0.006,-42.9,38.8,392.7,-0.244,0.088,-0.012,29.9,1,1
12356,-0.091,0.002,-43.0,39.2,391.4,-0.245,0.084,-0.014,30.2,1,1
12357,-0.084,-0.003,-43.1,39.4,391.1,-0.242,0.077,-0.014,30.4,1,1
12358,-0.058,0.009,-42.9,39.7,389.9,-0.242,0.068,-0.016,30.3,1,1
12359,-0.021,0.002,-41.5,40.4,388.6,-0.246,0.045,-0.03,30.7,1,1
12360,0.026,0.024,-39.8,40.8,384.6,-0.253,0.057,-0.056,29.9,1,1
12361,0.026,0.014,-39.3,41.1,387.2,-0.257,0.044,-0.049,30.0,1,1
12362,0.043,0.01,-37.5,41.2,385.7,-0.271,0.044,-0.069,29.8,1,1
12363,0.057,-0.005,-36.3,41.4,386.8,-0.277,0.037,-0.082,29.8,1,1
12364,0.072,-0.019,-35.2,41.4,387.7,-0.294,0.028,-0.089,29.9,1,1
12365,0.088,-0.019,-34.3,41.0,388.3,-0.298,0.018,-0.093,30.3,1,1
12366,0.088,-0.018,-33.3,41.1,388.3,-0.309,0.004,-0.094,30.7,1,1
12367,0.077,-0.02,-32.6,41.5,390.2,-0.313,-0.008,-0.094,30.5,1,1
12368,0.1,-0.036,-31.9,41.9,391.1,-0.329,-0.019,-0.096,30.5,1,1
12369,0.111,-0.027,-31.4,41.9,391.8,-0.325,-0.028,-0.101,30.5,1,1
12370,0.108,-0.044,-31.0,42.2,391.6,-0.334,-0.034,-0.103,30.8,1,1
12371,0.101,-0.031,-30.8,42.5,391.7,-0.328,-0.038,-0.105,31.3,1,1
12372,0.097,-0.041,-30.9,42.7,392.3,-0.329,-0.034,-0.106,31.0,1,1
12373,0.1,-0.034,-31.2,42.8,392.6,-0.325,-0.032,-0.106,30.8,1,1
12374,0.09,-0.028,-31.5,43.2,392.9,-0.323,-0.029,-0.106,30.8,1,1
12375,0.099,-0.036,-31.9,43.4,393.1,-0.324,-0.025,-0.104,30.6,1,1
12376,0.094,-0.037,-32.2,43.4,392.3,-0.318,-0.023,-0.102,30.4,1,1
12377,0.084,-0.037,-32.7,43.7,392.7,-0.31,-0.016,-0.101,30.3,1,1
12378,0.096,-0.029,-33.0,43.9,391.8,-0.303,-0.017,-0.099,30.2,1,1
12379,0.12,-0.016,-33.4,44.4,393.4,-0.301,-0.012,-0.096,29.7,1,1
12380,0.119,-0.007,-33.5,44.9,393.5,-0.294,-0.01,-0.094,29.3,1,1
12381,0.104,-0.007,-33.4,45.6,393.3,-0.292,-0.017,-0.091,29.1,1,1
12382,0.105,-0.015,-33.1,46.0,392.4,-0.284,-0.025,-0.088,29.3,1,1
12383,0.107,-0.016,-32.9,46.3,393.3,-0.29,-0.028,-0.088,28.6,1,1
12384,0.09,-0.012,-32.6,46.7,392.8,-0.287,-0.031,-0.084,28.7,1,1
12385,0.116,-0.006,-32.4,47.3,393.9,-0.283,-0.031,-0.081,28.5,1,1
12386,0.11,0.002,-32.2,47.4,392.3,-0.281,-0.036,-0.076,28.2,1,1
12387,0.103,-0.008,-32.3,47.4,393.1,-0.278,-0.036,-0.076,28.1,1,1
12388,0.09,-0.015,-32.1,47.5,392.0,-0.282,-0.037,-0.073,28.3,1,1
12389,0.084,-0.022,-32.1,47.5,391.7,-0.281,-0.037,-0.074,28.1,1,1
12390,0.102,-0.022,-32.1,47.3,392.3,-0.281,-0.033,-0.076,28.2,1,1
12391,0.095,-0.027,-31.8,47.0,391.1,-0.285,-0.035,-0.073,28.0,1,1
12392,0.103,-0.018,-31.6,46.9,390.8,-0.281,-0.036,-0.073,27.9,1,1
12393,0.099,-0.011,-31.5,47.0,392.1,-0.285,-0.033,-0.076,27.7,1,1
12394,0.084,-0.036,-30.9,46.9,391.2,-0.288,-0.037,-0.073,28.1,1,1
12395,0.093,-0.038,-30.5,46.8,391.8,-0.29,-0.041,-0.069,28.1,1,1
12396,0.093,-0.03,-30.3,46.9,393.2,-0.29,-0.041,-0.07,28.2,1,1
12397,0.105,-0.037,-29.7,46.7,392.1,-0.293,-0.048,-0.067,28.0,1,1
12398,0.112,-0.04,-29.4,46.6,392.2,-0.291,-0.051,-0.067,27.7,1,1
12399,0.104,-0.047,-29.0,46.7,391.8,-0.295,-0.056,-0.065,27.7,1,1
12400,0.097,-0.035,-28.7,46.9,392.1,-0.294,-0.057,-0.067,27.6,1,1
12401,0.116,-0.048,-28.3,46.8,390.9,-0.298,-0.062,-0.064,27.7,1,1
12402,0.114,-0.044,-28.2,47.0,391.9,-0.299,-0.062,-0.063,27.6,1,1
12403,0.11,-0.046,-28.1,47.1,392.6,-0.299,-0.06,-0.065,27.5,1,1
12404,0.109,-0.045,-27.8,47.1,391.9,-0.301,-0.063,-0.064,27.7,1,1
12405,0.114,-0.023,-27.8,47.0,392.9,-0.298,-0.06,-0.065,27.5,1,1
12406,0.105,-0.028,-27.7,47.0,392.2,-0.3,-0.062,-0.063,27.6,1,1
12407,0.113,-0.039,-27.8,47.0,393.0,-0.303,-0.061,-0.065,27.5,1,1
12408,0.108,-0.042,-27.8,46.9,391.9,-0.302,-0.064,-0.064,28.0,1,1
12409,0.104,-0.037,-28.0,46.9,392.2,-0.298,-0.062,-0.066,27.7,1,1
12410,0.11,-0.049,-28.1,46.9,391.6,-0.303,-0.062,-0.068,27.4,1,1
12411,0.109,-0.049,-28.3,46.8,391.5,-0.298,-0.061,-0.068,27.5,1,1
12412,0.109,-0.047,-28.5,46.8,392.0,-0.301,-0.059,-0.071,27.5,1,1
12413,0.107,-0.048,-28.5,46.9,391.4,-0.302,-0.061,-0.069,27.6,1,1
12414,0.11,-0.05,-28.6,46.8,391.1,-0.301,-0.061,-0.068,27.6,1,1
12415,0.109,-0.044,-28.8,46.8,391.0,-0.298,-0.06,-0.07,27.5,1,1
12416,0.103,-0.042,-28.9,46.8,391.1,-0.298,-0.059,-0.071,27.5,1,1
12417,0.102,-0.051,-28.9,46.8,391.2,-0.299,-0.06,-0.071,27.5,1,1
12418,0.084,-0.032,-29.1,46.9,392.2,-0.3,-0.058,-0.072,27.5,1,1
12419,0.078,-0.029,-29.4,46.9,392.7,-0.296,-0.057,-0.075,27.4,1,1
12420,0.073,-0.039,-29.5,46.9,392.9,-0.3,-0.057,-0.076,27.3,1,1
12421,0.072,-0.046,-29.9,46.9,393.3,-0.296,-0.055,-0.076,27.6,1,1
12422,0.07,-0.056,-30.2,46.9,392.8,-0.299,-0.058,-0.075,27.8,1,1
12423,0.067,-0.054,-30.8,46.8,392.8,-0.298,-0.053,-0.077,27.5,1,1
12424,0.071,-0.041,-31.3,46.7,392.2,-0.293,-0.051,-0.079,27.8,1,1
12425,0.07,-0.049,-31.9,46.7,392.8,-0.302,-0.047,-0.083,27.2,1,1
12426,0.063,-0.052,-32.3,46.6,392.7,-0.299,-0.047,-0.085,27.2,1,1
12427,0.076,-0.051,-32.8,46.6,393.1,-0.297,-0.045,-0.086,27.4,1,1
12428,0.068,-0.055,-33.1,46.5,393.1,-0.3,-0.045,-0.087,27.0,1,1
12429,0.08,-0.052,-33.3,46.4,393.4,-0.303,-0.043,-0.089,26.8,1,1
12430,0.106,-0.043,-33.2,46.2,392.8,-0.3,-0.044,-0.089,26.5,1,1
12431,0.117,-0.038,-33.1,45.9,392.5,-0.301,-0.049,-0.086,26.7,1,1
12432,0.142,-0.044,-33.1,45.9,393.4,-0.308,-0.05,-0.088,26.2,1,1
12433,0.133,-0.051,-33.0,45.6,394.1,-0.312,-0.053,-0.088,26.4,1,1
12434,0.144,-0.049,-32.8,45.3,393.6,-0.315,-0.056,-0.088,26.4,1,1
12435,0.133,-0.043,-32.7,45.2,395.1,-0.321,-0.057,-0.087,26.5,1,1
12436,0.18,-0.063,-32.2,44.8,393.7,-0.321,-0.065,-0.084,25.6,1,1
12437,0.208,-0.045,-31.5,44.5,392.7,-0.327,-0.075,-0.08,25.8,1,1
12438,0.227,-0.073,-30.3,44.2,392.2,-0.334,-0.094,-0.076,25.8,1,1
12439,0.235,-0.122,-28.8,43.7,390.8,-0.348,-0.114,-0.072,26.1,1,1
12440,0.257,-0.192,-27.2,43.6,391.9,-0.367,-0.135,-0.075,26.5,1,1
12441,0.3,-0.235,-25.5,43.9,394.3,-0.382,-0.163,-0.071,26.8,1,1
12442,0.309,-0.247,-23.2,43.8,394.0,-0.391,-0.194,-0.063,26.2,1,1
12443,0.323,-0.192,-19.3,42.9,387.4,-0.303,-0.193,-0.088,24.5,1,1
12444,0.348,-0.223,-17.2,42.9,389.9,-0.32,-0.23,-0.078,25.3,1,1
12445,0.391,-0.178,-14.3,42.6,390.8,-0.277,-0.241,-0.098,24.8,1,1
12446,0.399,-0.181,-11.6,42.2,394.2,-0.269,-0.264,-0.107,25.0,1,1
12447,0.422,-0.152,-9.4,41.7,395.2,-0.258,-0.29,-0.11,25.1,1,1
12448,0.433,-0.13,-7.5,41.9,397.0,-0.266,-0.313,-0.109,24.6,1,1
12449,0.456,-0.147,-6.1,42.0,398.9,-0.274,-0.334,-0.107,25.2,1,1
12450,0.463,-0.116,-4.9,41.6,399.1,-0.279,-0.346,-0.104,25.1,1,1
12451,0.409,-0.103,-4.1,41.7,397.7,-0.265,-0.339,-0.097,24.4,1,1
12452,0.421,-0.114,-3.3,41.9,397.4,-0.265,-0.342,-0.093,24.5,1,1
12453,0.432,-0.098,-2.4,42.1,399.5,-0.268,-0.358,-0.086,23.9,1,1
12454,0.425,-0.083,-1.7,41.8,397.9,-0.265,-0.352,-0.082,23.8,1,1
12455,0.422,-0.102,-1.3,42.0,398.9,-0.267,-0.36,-0.081,23.4,1,1
12456,0.416,-0.087,-1.1,42.0,398.7,-0.263,-0.356,-0.078,23.6,1,1
12457,0.412,-0.086,-1.0,41.9,398.7,-0.266,-0.358,-0.077,23.3,1,1
12458,0.417,-0.096,-1.1,41.7,398.8,-0.262,-0.359,-0.076,23.4,1,1
12459,0.449,-0.106,-1.1,41.8,399.8,-0.268,-0.368,-0.076,23.8,1,1
12460,0.452,-0.095,-1.3,41.8,400.0,-0.27,-0.368,-0.076,23.7,1,1
12461,0.453,-0.085,-1.7,41.4,398.6,-0.262,-0.356,-0.073,23.4,1,1
12462,0.46,-0.09,-2.0,41.3,398.7,-0.265,-0.353,-0.075,23.1,1,1
12463,0.458,-0.087,-2.4,41.6,399.3,-0.268,-0.355,-0.075,23.6,1,1
12464,0.457,-0.081,-2.6,41.6,399.6,-0.268,-0.349,-0.075,23.1,1,1
12465,0.461,-0.074,-2.8,41.3,398.5,-0.27,-0.348,-0.076,22.9,1,1
12466,0.433,-0.081,-2.9,41.4,399.0,-0.27,-0.354,-0.077,23.0,1,1
12467,0.426,-0.089,-2.9,41.5,398.9,-0.267,-0.354,-0.075,23.2,1,1
12468,0.434,-0.081,-2.8,41.5,399.2,-0.266,-0.355,-0.075,22.9,1,1
12469,0.435,-0.077,-2.6,41.4,399.0,-0.264,-0.359,-0.072,23.0,1,1
12470,0.44,-0.075,-2.4,41.5,398.4,-0.264,-0.357,-0.07,23.8,1,1
12471,0.456,-0.072,-2.0,41.7,399.0,-0.267,-0.361,-0.067,23.5,1,1
12472,0.433,-0.086,-1.6,41.6,397.1,-0.26,-0.355,-0.065,23.6,1,1
12473,0.422,-0.068,-0.7,41.6,396.3,-0.257,-0.361,-0.059,23.5,1,1
12474,0.436,-0.077,0.6,42.1,397.6,-0.26,-0.382,-0.055,23.4,1,1
12475,0.434,-0.061,2.1,42.3,398.0,-0.26,-0.401,-0.053,23.3,1,1
12476,0.461,-0.076,3.7,42.3,398.6,-0.257,-0.42,-0.048,23.8,1,1
12477,0.478,-0.094,5.3,42.6,399.4,-0.257,-0.44,-0.044,23.4,1,1
12478,0.475,-0.086,6.8,43.1,400.4,-0.26,-0.461,-0.039,22.9,1,1
12479,0.396,-0.037,8.1,43.2,400.8,-0.259,-0.472,-0.037,23.2,1,1
12480,0.385,-0.047,9.3,43.2,401.4,-0.257,-0.483,-0.036,23.2,1,1
12481,0.387,-0.048,10.3,43.4,401.9,-0.255,-0.494,-0.031,22.9,1,1
12482,0.357,-0.066,11.1,44.1,404.7,-0.26,-0.476,-0.039,23.0,1,0
12483,0.367,-0.058,11.9,43.9,403.1,-0.241,-0.474,-0.034,24.9,1,0
12484,0.363,-0.032,12.2,43.7,402.9,-0.238,-0.479,-0.029,24.9,1,0
12485,0.364,-0.031,12.5,44.0,404.2,-0.233,-0.485,-0.024,25.2,1,0
12486,0.365,-0.019,12.7,44.0,404.2,-0.232,-0.484,-0.018,25.3,1,0
12487,0.365,-0.026,12.7,44.0,404.7,-0.232,-0.476,-0.016,25.8,1,0
12488,0.356,-0.015,12.8,44.0,405.1,-0.232,-0.48,-0.016,26.4,0,0
12489,0.359,-0.047,12.6,43.8,404.5,-0.25,-0.506,-0.01,24.9,0,0
12490,0.353,-0.02,12.8,43.9,406.8,-0.25,-0.48,-0.018,25.0,0,0
12491,0.359,-0.05,12.8,43.0,406.2,-0.254,-0.504,-0.012,25.9,0,0
12492,0.368,-0.022,13.0,42.6,407.8,-0.257,-0.48,-0.02,26.1,0,0
12493,0.37,-0.039,12.6,41.9,406.3,-0.25,-0.501,-0.006,27.6,0,0
12494,0.386,-0.011,12.7,42.0,409.3,-0.25,-0.487,-0.012,29.2,0,0
12495,0.389,-0.022,12.5,41.6,410.4,-0.242,-0.479,-0.012,32.3,0,0
12496,0.351,-0.02,11.9,40.8,409.4,-0.244,-0.493,-0.003,34.6,0,0
12497,0.339,-0.021,12.3,40.8,413.1,-0.251,-0.48,-0.014,34.7,0,0
12498,0.322,-0.02,11.7,40.2,410.8,-0.257,-0.489,-0.011,36.7,0,0
12499,0.34,-0.033,12.0,40.9,414.0,-0.257,-0.486,-0.018,36.4,0,0
12500,0.371,-0.022,11.7,41.0,411.8,-0.244,-0.495,-0.002,38.3,0,0
12501,0.349,-0.036,11.8,41.7,414.5,-0.256,-0.483,-0.011,37.4,0,0
12502,0.349,-0.036,11.4,41.6,412.6,-0.248,-0.485,0.001,37.8,0,0
12503,0.329,-0.015,11.0,41.7,411.8,-0.244,-0.485,0.008,37.0,0,0
12504,0.316,-0.016,10.7,41.9,411.7,-0.241,-0.48,0.01,37.1,0,0
12505,0.329,0.004,10.5,41.8,411.3,-0.234,-0.475,0.012,37.6,0,0
12506,0.354,-0.017,10.5,41.8,411.1,-0.229,-0.471,0.013,38.3,0,0
12507,0.369,-0.048,10.6,41.7,410.3,-0.211,-0.453,0.01,38.9,0,0
12508,0.368,0.019,11.5,41.6,411.4,-0.221,-0.469,0.008,39.5,0,0
12509,0.314,0.041,12.4,41.5,411.5,-0.226,-0.479,0.001,39.2,0,0
12510,0.3,0.05,13.4,41.5,411.4,-0.222,-0.486,-0.002,38.8,0,0
12511,0.414,-0.042,15.0,43.0,420.6,-0.205,-0.527,-0.035,36.6,0,0
12512,0.458,-0.041,15.9,43.2,422.7,-0.195,-0.543,-0.039,37.2,0,0
12513,0.454,-0.05,16.4,42.7,423.5,-0.197,-0.553,-0.039,38.0,0,0
12514,0.449,-0.038,16.7,42.0,423.6,-0.201,-0.553,-0.039,38.6,0,0
12515,0.46,-0.03,16.7,41.2,423.5,-0.204,-0.556,-0.043,39.3,0,0
12516,0.458,-0.039,16.8,40.5,422.6,-0.213,-0.546,-0.044,39.0,0,0
12517,0.463,-0.026,17.0,40.3,422.8,-0.218,-0.555,-0.047,39.1,0,0
12518,0.481,-0.038,16.9,40.3,424.1,-0.214,-0.558,-0.047,39.6,0,0
12519,0.476,-0.034,16.5,40.3,425.9,-0.213,-0.558,-0.045,39.4,0,0
12520,0.45,-0.068,15.0,40.3,426.9,-0.206,-0.519,-0.047,38.3,0,0
12521,0.401,-0.028,12.5,39.4,430.5,-0.218,-0.515,-0.049,37.9,0,0
12522,0.32,-0.047,9.4,37.4,424.2,-0.236,-0.429,-0.036,39.9,0,0
12523,0.466,-0.111,6.7,35.5,421.9,-0.258,-0.424,-0.033,40.5,0,0
12524,0.419,-0.09,4.8,34.4,421.9,-0.274,-0.413,-0.031,39.7,0,0
12525,0.389,-0.134,3.7,33.7,419.7,-0.282,-0.407,-0.031,39.5,0,0
12526,0.404,-0.141,3.3,33.9,420.2,-0.284,-0.4,-0.029,39.1,0,0
12527,0.388,-0.133,3.2,34.1,420.8,-0.286,-0.403,-0.027,39.1,0,0
12528,0.365,-0.14,3.2,34.3,421.8,-0.294,-0.41,-0.028,39.2,0,0
12529,0.318,-0.118,3.2,34.5,423.3,-0.295,-0.416,-0.03,38.5,0,0
12530,0.353,-0.158,3.0,34.8,423.4,-0.301,-0.415,-0.026,38.4,0,0
12531,0.339,-0.106,2.6,35.3,423.8,-0.293,-0.421,-0.026,37.8,0,0
12532,0.379,-0.143,2.2,35.6,423.7,-0.298,-0.423,-0.024,37.8,0,0
12533,0.441,-0.1,1.5,35.9,422.0,-0.288,-0.418,-0.02,37.6,0,0
12534,0.368,-0.107,1.0,36.4,420.4,-0.282,-0.416,-0.017,38.5,0,0
12535,0.386,-0.095,0.9,36.9,418.6,-0.275,-0.419,-0.016,40.4,0,0
12536,0.356,-0.082,0.9,37.3,419.0,-0.274,-0.433,-0.023,40.0,0,0
12537,0.34,-0.105,1.1,37.1,418.3,-0.299,-0.446,-0.032,35.6,0,0
12538,0.334,-0.117,1.2,36.8,418.5,-0.314,-0.444,-0.029,32.6,0,0
12539,0.354,-0.11,1.8,36.2,418.4,-0.323,-0.456,-0.029,31.6,0,0
12540,0.397,-0.103,2.6,35.9,419.3,-0.318,-0.459,-0.028,30.6,0,0
12541,0.424,-0.107,3.7,36.3,422.1,-0.312,-0.486,-0.035,33.0,0,0
12542,0.469,-0.085,4.4,36.7,424.5,-0.307,-0.522,-0.04,35.4,0,0
12543,0.487,-0.115,5.2,37.5,430.3,-0.307,-0.513,-0.048,35.0,0,0
12544,0.501,-0.124,5.6,37.8,432.3,-0.309,-0.517,-0.049,33.5,0,0
12545,0.47,-0.156,6.0,38.1,432.7,-0.319,-0.515,-0.047,30.9,0,0
12546,0.525,-0.148,6.5,38.6,437.5,-0.304,-0.523,-0.052,30.0,0,0
12547,0.548,-0.134,6.4,38.3,437.9,-0.305,-0.518,-0.05,27.3,0,0
